epoch,accuracy,loss,val_accuracy,val_loss
0,0.00625,4.628919363021851,0.004999999888241291,4.5938136100769045
1,0.01125,4.589077734947205,0.02500000037252903,4.556749248504639
2,0.02125,4.556667470932007,0.029999999329447746,4.516893196105957
3,0.02625,4.502524948120117,0.04500000178813934,4.459392738342285
4,0.03125,4.453040742874146,0.03999999910593033,4.373660087585449
5,0.0425,4.367757368087768,0.03999999910593033,4.27280216217041
6,0.06375,4.2804286003112795,0.04500000178813934,4.166879653930664
7,0.06625,4.172770237922668,0.09000000357627869,4.038679552078247
8,0.07125,4.100704050064087,0.12999999523162842,3.9097904205322265
9,0.07,3.9897125363349915,0.14000000059604645,3.790452480316162
10,0.09125,3.879514384269714,0.1899999976158142,3.6661119937896727
11,0.13375,3.78139181137085,0.23000000417232513,3.548334264755249
12,0.1325,3.691739547252655,0.26499998569488525,3.432008647918701
13,0.15625,3.583978593349457,0.2800000011920929,3.322601556777954
14,0.18375,3.489161431789398,0.36500000953674316,3.2107049465179442
15,0.20125,3.416269862651825,0.32499998807907104,3.1090818881988525
16,0.1975,3.315867078304291,0.35499998927116394,3.0296522617340087
17,0.23625,3.2215638399124145,0.41499999165534973,2.91902232170105
18,0.23625,3.1367793440818788,0.41999998688697815,2.8449862003326416
19,0.225,3.091420555114746,0.4749999940395355,2.731421947479248
20,0.26875,3.019826292991638,0.42500001192092896,2.6937480926513673
21,0.285,2.912324810028076,0.47999998927116394,2.5826629638671874
22,0.31125,2.841988039016724,0.44999998807907104,2.558451509475708
23,0.29125,2.833401143550873,0.5,2.461691427230835
24,0.3325,2.7424270629882814,0.4950000047683716,2.378349447250366
25,0.32875,2.6860963702201843,0.5550000071525574,2.3300830364227294
26,0.355,2.6401286244392397,0.550000011920929,2.278321695327759
27,0.38,2.555042088031769,0.5699999928474426,2.1760871410369873
28,0.38,2.493709456920624,0.5950000286102295,2.165836143493652
29,0.38625,2.4486412048339843,0.6050000190734863,2.105410838127136
30,0.39375,2.4302083373069765,0.6100000143051147,2.040938115119934
31,0.4025,2.351929122209549,0.6150000095367432,2.008545231819153
32,0.4175,2.3383392214775087,0.6100000143051147,1.9666046142578124
33,0.425,2.268891179561615,0.6050000190734863,1.9151435375213623
34,0.43625,2.257095205783844,0.6349999904632568,1.872137761116028
35,0.43375,2.2215806424617766,0.6150000095367432,1.857555627822876
36,0.47375,2.1686199367046357,0.675000011920929,1.7732816934585571
37,0.45625,2.131276249885559,0.6899999976158142,1.7405335664749146
38,0.4875,2.087977010011673,0.6700000166893005,1.6994088172912598
39,0.4425,2.067575055360794,0.6449999809265137,1.696854829788208
40,0.4875,2.0087292015552523,0.6700000166893005,1.6526678085327149
41,0.5075,1.9539810597896576,0.6899999976158142,1.6104256153106689
42,0.51625,1.9563437938690185,0.6800000071525574,1.5821402311325072
43,0.51875,1.8638305723667146,0.6949999928474426,1.535267448425293
44,0.5075,1.9291842818260192,0.6949999928474426,1.5251359224319458
45,0.5275,1.875221061706543,0.6800000071525574,1.4914358377456665
46,0.55,1.8183726489543914,0.6899999976158142,1.4637802124023438
47,0.55,1.7878862619400024,0.6850000023841858,1.4406357526779174
48,0.56375,1.7627416491508483,0.699999988079071,1.3853817701339721
49,0.52875,1.8205192625522613,0.699999988079071,1.3905919075012207
50,0.5575,1.7500987887382506,0.7350000143051147,1.3721149921417237
51,0.575,1.7139584600925446,0.7099999785423279,1.3619352340698243
52,0.575,1.698469614982605,0.6949999928474426,1.3353798389434814
53,0.59375,1.6685891807079316,0.699999988079071,1.3004725933074952
54,0.57375,1.6232019186019897,0.7149999737739563,1.2928071975708009
55,0.61,1.6034309327602387,0.7200000286102295,1.2719498157501221
56,0.59125,1.6050497233867644,0.7300000190734863,1.2662874460220337
57,0.61375,1.5648539185523986,0.75,1.226158046722412
58,0.61125,1.5605781495571136,0.7450000047683716,1.2018725872039795
59,0.60125,1.5094871044158935,0.75,1.1695053339004517
60,0.625,1.5373991549015045,0.7450000047683716,1.1819280624389648
61,0.6225,1.4984101235866547,0.75,1.1552289485931397
62,0.61625,1.483503246307373,0.7300000190734863,1.1508461236953735
63,0.635,1.4382789194583894,0.7450000047683716,1.122430682182312
64,0.6125,1.4602006375789642,0.7450000047683716,1.102549386024475
65,0.63,1.4474314391613006,0.7599999904632568,1.0850289344787598
66,0.63875,1.4110356569290161,0.7649999856948853,1.0721425771713258
67,0.64875,1.3760329961776734,0.7599999904632568,1.0677627444267273
68,0.66875,1.3661944806575774,0.7850000262260437,1.0335273265838623
69,0.6575,1.3715499877929687,0.75,1.057784652709961
70,0.6475,1.384790974855423,0.7850000262260437,1.036478579044342
71,0.67375,1.3391907215118408,0.7799999713897705,1.0162682771682738
72,0.64875,1.3340415894985198,0.7900000214576721,0.9661599397659302
73,0.67625,1.2783706128597259,0.7900000214576721,0.963894784450531
74,0.6775,1.2775465726852417,0.7900000214576721,0.9514135956764221
75,0.665,1.3129141688346864,0.7950000166893005,0.95542311668396
76,0.66875,1.2706452578306198,0.7749999761581421,0.9437789916992188
77,0.65,1.2933779686689377,0.7799999713897705,0.9266684532165528
78,0.67125,1.2597729712724686,0.800000011920929,0.9148745179176331
79,0.6725,1.2157736718654633,0.7749999761581421,0.9282025098800659
80,0.68625,1.211777150630951,0.7749999761581421,0.9148651480674743
81,0.70125,1.200263461470604,0.7900000214576721,0.8869927048683166
82,0.68125,1.1788916796445847,0.8050000071525574,0.888340413570404
83,0.715,1.164248177409172,0.800000011920929,0.8602570772171021
84,0.69,1.1464824736118318,0.7950000166893005,0.8655072808265686
