epoch,accuracy,loss,val_accuracy,val_loss
0,0.0125,4.616803050041199,0.029999999329447746,4.453548192977905
1,0.045,4.345753967761993,0.07000000029802322,4.053829669952393
2,0.06875,4.0050477385520935,0.20000000298023224,3.559287905693054
3,0.15125,3.5391085147857666,0.10999999940395355,3.751969575881958
4,0.19375,3.233634114265442,0.1550000011920929,3.339396595954895
5,0.30125,2.800600826740265,0.4749999940395355,2.2967658042907715
6,0.36375,2.5346570909023285,0.4650000035762787,2.2806763648986816
7,0.46625,2.204844519495964,0.6100000143051147,1.7951442003250122
8,0.56875,1.8095555901527405,0.6200000047683716,1.7140042185783386
9,0.5475,1.7536642998456955,0.699999988079071,1.3089150190353394
10,0.6525,1.4183642715215683,0.7450000047683716,1.1140642166137695
11,0.7325,1.1644282564520836,0.75,1.027514010667801
12,0.725,1.1168308854103088,0.7599999904632568,0.9150086939334869
13,0.7775,0.9111342430114746,0.7900000214576721,0.8937461078166962
14,0.81,0.7949489504098892,0.8149999976158142,0.6977846026420593
15,0.835,0.6420088708400726,0.8500000238418579,0.6383895576000214
16,0.86875,0.5681376680731773,0.8199999928474426,0.5896427631378174
17,0.875,0.4929806776344776,0.8199999928474426,0.5856731832027435
18,0.8875,0.44970009103417397,0.8450000286102295,0.5340299904346466
19,0.89875,0.40867286548018456,0.8600000143051147,0.5012841522693634
20,0.90375,0.3586312234401703,0.8650000095367432,0.5080346167087555
21,0.91875,0.31796821020543575,0.8799999952316284,0.38777314126491547
22,0.935,0.27812789753079414,0.9100000262260437,0.36537232995033264
23,0.93375,0.270205732434988,0.8999999761581421,0.3716554492712021
24,0.935,0.2599727064371109,0.875,0.40029682219028473
25,0.93375,0.2644815556704998,0.8849999904632568,0.3911432474851608
26,0.9425,0.24011823534965515,0.9100000262260437,0.33731965720653534
27,0.94125,0.20523331686854362,0.9049999713897705,0.3240159898996353
28,0.95,0.1997648123651743,0.9100000262260437,0.309863343834877
29,0.94625,0.17267060186713934,0.8899999856948853,0.3087942600250244
30,0.94875,0.1754561234265566,0.8949999809265137,0.28918930888175964
31,0.94625,0.1521743619814515,0.8999999761581421,0.26438698172569275
32,0.94875,0.12972894497215748,0.9150000214576721,0.23282326757907867
33,0.94625,0.1280166069045663,0.8849999904632568,0.3073282986879349
34,0.9525,0.12242490844801068,0.8999999761581421,0.2863224446773529
35,0.94625,0.11727375537157059,0.8999999761581421,0.2705647945404053
36,0.94875,0.11011478956788778,0.9049999713897705,0.2372930943965912
37,0.9525,0.1032883943989873,0.9150000214576721,0.2524680346250534
38,0.9525,0.11317300982773304,0.9100000262260437,0.23013124614953995
39,0.95,0.1036161077208817,0.9150000214576721,0.23161716759204865
40,0.95375,0.0986699010245502,0.9150000214576721,0.2361050546169281
41,0.94625,0.1053739576600492,0.9100000262260437,0.25798578560352325
42,0.95125,0.0948836226016283,0.8949999809265137,0.2621890604496002
43,0.95125,0.09843542659655213,0.9150000214576721,0.28144991397857666
44,0.95,0.10066526988521218,0.9200000166893005,0.25603003799915314
45,0.9525,0.10141372308135033,0.9150000214576721,0.2433571293950081
46,0.95,0.09838995849713683,0.9200000166893005,0.2385314628481865
47,0.95,0.09511197311803699,0.9049999713897705,0.21171852201223373
48,0.9525,0.0955427885055542,0.925000011920929,0.2096642330288887
49,0.955,0.09014186728745699,0.925000011920929,0.20629824697971344
50,0.95375,0.09141010092571378,0.9200000166893005,0.20808575302362442
51,0.9575,0.08910876768641174,0.9150000214576721,0.2042154148221016
52,0.94875,0.08963257633149624,0.9150000214576721,0.22333963960409164
53,0.95,0.09058021241798997,0.9200000166893005,0.22738254815340042
54,0.95375,0.08505098707973957,0.9049999713897705,0.23240439593791962
55,0.9525,0.09036238142289221,0.9100000262260437,0.21595507860183716
56,0.94625,0.08600684395059943,0.9100000262260437,0.21393472701311111
57,0.9475,0.08936033491045237,0.925000011920929,0.20266731828451157
