epoch,accuracy,loss,val_accuracy,val_loss
0,0.01125,4.6233354091644285,0.02500000037252903,4.591643524169922
1,0.01875,4.59611828327179,0.019999999552965164,4.573452663421631
2,0.0225,4.5717271089553835,0.029999999329447746,4.548240280151367
3,0.02125,4.544978666305542,0.03500000014901161,4.514360046386718
4,0.03125,4.508098244667053,0.03999999910593033,4.473934268951416
5,0.03,4.464162015914917,0.05999999865889549,4.42580280303955
6,0.05625,4.408173704147339,0.06499999761581421,4.359399890899658
7,0.04625,4.35420331954956,0.06499999761581421,4.302566337585449
8,0.06,4.294976830482483,0.06499999761581421,4.237576580047607
9,0.06625,4.223569226264954,0.0949999988079071,4.169313430786133
10,0.085,4.158145213127137,0.09000000357627869,4.112610530853272
11,0.09375,4.088865041732788,0.125,4.040283060073852
12,0.0925,4.021041321754455,0.14499999582767487,3.954279661178589
13,0.12375,3.950320327281952,0.1550000011920929,3.8859711647033692
14,0.13875,3.8769036293029786,0.1899999976158142,3.8116268634796144
15,0.1875,3.7879857063293456,0.1850000023841858,3.7383912086486815
16,0.16125,3.744516634941101,0.20999999344348907,3.675630521774292
17,0.18125,3.64871541261673,0.20499999821186066,3.6040156841278077
18,0.18375,3.5992107629776,0.2199999988079071,3.53678412437439
19,0.19,3.5308703660964964,0.24500000476837158,3.4662618160247805
20,0.21,3.4605482816696167,0.2750000059604645,3.38614935874939
21,0.22625,3.4024667620658873,0.3050000071525574,3.3202338218688965
22,0.25125,3.3266592621803284,0.3199999928474426,3.26717267036438
23,0.2675,3.27237184047699,0.3499999940395355,3.202553558349609
24,0.28625,3.205044412612915,0.38499999046325684,3.145473003387451
25,0.31125,3.1373658299446108,0.3700000047683716,3.0963208198547365
26,0.32375,3.0718918442726135,0.41999998688697815,3.023072862625122
27,0.3375,3.0329768896102904,0.41499999165534973,2.966198682785034
28,0.34625,2.9719234228134157,0.45500001311302185,2.9100889205932616
29,0.36625,2.9071401953697205,0.4300000071525574,2.8534994602203367
30,0.37375,2.860060453414917,0.42500001192092896,2.80180401802063
31,0.38875,2.804017734527588,0.4399999976158142,2.7665810585021973
32,0.38,2.7484523177146913,0.4650000035762787,2.706660842895508
33,0.425,2.7032310485839846,0.48500001430511475,2.668894052505493
34,0.4275,2.657773721218109,0.4950000047683716,2.6154648303985595
35,0.45,2.604507791996002,0.5049999952316284,2.564467668533325
36,0.44625,2.586384117603302,0.4650000035762787,2.5809136390686036
37,0.46125,2.540043020248413,0.5149999856948853,2.5083826541900636
38,0.4525,2.497700238227844,0.5249999761581421,2.472384214401245
39,0.455,2.4584656238555906,0.5199999809265137,2.420941114425659
40,0.48,2.425039756298065,0.5149999856948853,2.4098307132720946
41,0.49125,2.3980210423469543,0.5199999809265137,2.3585508346557615
42,0.5025,2.330293834209442,0.5550000071525574,2.3288066387176514
43,0.49125,2.3133214831352236,0.5550000071525574,2.279069185256958
44,0.4875,2.2936631441116333,0.5249999761581421,2.2858373641967775
45,0.52875,2.2428398728370667,0.5600000023841858,2.2181066513061523
46,0.5275,2.226469653844833,0.574999988079071,2.175792765617371
47,0.53125,2.1734408497810365,0.5950000286102295,2.15274715423584
48,0.5375,2.1674639344215394,0.5600000023841858,2.1535535573959352
49,0.5525,2.0938540399074554,0.6000000238418579,2.132485365867615
50,0.54875,2.1009587228298185,0.574999988079071,2.083883047103882
51,0.55625,2.0467276871204376,0.5799999833106995,2.0401697397232055
52,0.575,2.0318151712417603,0.5899999737739563,2.050425672531128
53,0.56375,2.0208946049213408,0.6050000190734863,2.013819360733032
54,0.57625,2.001879835128784,0.6100000143051147,1.9996126174926758
55,0.6175,1.9217068314552308,0.6150000095367432,1.948283076286316
56,0.58625,1.9179518163204192,0.5950000286102295,1.9566569328308105
57,0.605,1.8941173374652862,0.6200000047683716,1.9220276832580567
58,0.60875,1.853375679254532,0.6200000047683716,1.8859181880950928
59,0.63,1.8489534616470338,0.6399999856948853,1.8660966396331786
60,0.63375,1.8033763825893403,0.6150000095367432,1.8726356267929076
61,0.62625,1.782604169845581,0.625,1.8134314298629761
62,0.64875,1.7604798257350922,0.6200000047683716,1.807203221321106
63,0.63375,1.7317202866077424,0.6100000143051147,1.8074470520019532
64,0.66125,1.7145104467868806,0.625,1.7894443273544312
65,0.66375,1.698108434677124,0.6600000262260437,1.770013165473938
66,0.66,1.684669589996338,0.6399999856948853,1.7554002285003663
67,0.6475,1.6754136383533478,0.6499999761581421,1.7132540464401245
68,0.65125,1.640223741531372,0.6449999809265137,1.6897809028625488
69,0.66625,1.6440897405147552,0.6549999713897705,1.7025357007980346
70,0.69625,1.6139772236347198,0.6349999904632568,1.6867989778518677
71,0.6675,1.579779314994812,0.6499999761581421,1.680895948410034
72,0.66625,1.5781789898872376,0.6449999809265137,1.6917087078094482
73,0.6775,1.566680109500885,0.6299999952316284,1.6620734214782715
74,0.67375,1.5405083417892456,0.6399999856948853,1.6160302877426147
75,0.675,1.553869265317917,0.6499999761581421,1.6130157232284545
76,0.675,1.5100353479385376,0.6549999713897705,1.5984062194824218
77,0.715,1.4658292889595033,0.675000011920929,1.551267409324646
78,0.675,1.4588867664337157,0.6449999809265137,1.565383529663086
79,0.6875,1.4501456201076508,0.6549999713897705,1.541024351119995
80,0.68625,1.4296350240707398,0.6650000214576721,1.5279592990875244
81,0.7,1.4081285417079925,0.6949999928474426,1.5155676126480102
82,0.70875,1.387746524810791,0.6800000071525574,1.5001105785369873
83,0.6875,1.3748379588127135,0.6650000214576721,1.5048343896865846
84,0.72,1.3474361181259156,0.699999988079071,1.4695902824401856
