k,label,no_result,no_result_w_reason,wrong,wrong_w_reason,contains,contains_w_reason,plurality_and_dist,plurality_and_dist_w_reason,plurality,plurality_w_reason,majority,majority_w_reason,exact,exact_w_reason,reasons
7,sex.com,0,0,0,0,0,0,0,0,4,0,5,0,1,0,0
7,smarturl.it,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,alpari.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,dailyinqilab.com,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,moviesbaba.cc,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,pdpop.com,3,0,0,0,0,0,1,0,0,0,1,0,5,0,0
7,impots.gouv.fr,0,0,3,1,2,3,0,0,0,0,0,1,0,0,5
7,castorama.fr,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,scholarship-positions.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,yes24.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,www-guard.com,1,0,0,0,7,0,1,0,1,0,0,0,0,0,0
7,tes.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,fzmovies.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,lomadee.com,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0
7,coupons.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,solidot.org,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,ibm.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,meteociel.fr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,jcpenney.com,0,0,0,8,0,2,0,0,0,0,0,0,0,0,10
7,bankofindia.com,0,0,0,0,2,0,0,0,0,0,6,0,2,0,0
7,irancell.ir,0,0,0,0,0,0,1,0,1,0,5,0,3,0,0
7,almstba.tv,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,reliefweb.int,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,zapmeta.ws,0,0,5,0,2,0,0,0,3,0,0,0,0,0,0
7,hvg.hu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,unblocked.lol,0,0,1,7,0,2,0,0,0,0,0,0,0,0,9
7,ac-grenoble.fr,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,ufl.edu,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,etajakhabar.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,eddiebauer.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,translate.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,onliner.by,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,sketchupbar.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ipornovideos.xxx,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,poradnikzdrowie.pl,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,niche.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,fox.com.tr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,delta.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,m3.com,0,0,4,0,0,0,0,0,4,0,2,0,0,0,0
7,lync.com,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,whitehouse.gov,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,getawesome2.com,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0
7,blogterest.net,0,0,2,0,1,0,0,0,1,0,6,0,0,0,0
7,dreamstime.com,5,0,2,0,2,0,1,0,0,0,0,0,0,0,0
7,google.es,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,raj.nic.in,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,4pda.ru,5,0,1,0,0,0,1,0,0,0,0,0,3,0,0
7,jetstar.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,patoghu.com,0,0,4,0,5,0,1,0,0,0,0,0,0,0,0
7,os.tc,5,0,1,0,0,0,1,0,0,0,0,0,3,0,0
7,pimpandhost.com,0,0,1,0,3,0,0,0,5,0,1,0,0,0,0
7,clien.net,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,my-search.com,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,coconala.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,kamupersoneli.net,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,magazineluiza.com.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nptel.ac.in,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0
7,pinduoduo.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,office.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,rover.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,edf.fr,0,0,1,0,5,0,0,0,1,0,3,0,0,0,0
7,smugmug.com,3,0,0,0,0,0,0,0,0,0,1,0,6,0,0
7,gmarket.co.kr,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,zazzle.com,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,moi.gov.sa,0,0,0,5,0,5,0,0,0,0,0,0,0,0,10
7,sony.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,desiringgod.org,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,futurenet.club,4,0,2,0,0,0,1,0,0,0,0,0,3,0,0
7,ttinteractive.com,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7,dkb.de,0,0,1,0,0,0,0,0,0,0,5,0,4,0,0
7,123telugu.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,megdexchange.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,forbes.com,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0
7,usda.gov,1,0,0,0,0,0,0,0,0,0,2,0,7,0,0
7,hdron.tv,0,0,1,1,4,0,0,0,2,0,2,0,0,0,1
7,iceporn.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,adflyk.com,6,0,0,0,1,0,0,0,0,0,1,0,2,0,0
7,spiceworks.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,socrative.com,1,0,5,0,3,0,1,0,0,0,0,0,0,0,0
7,iphones.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,yifysubtitles.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mojim.com,0,0,4,0,0,0,0,0,1,0,5,0,0,0,0
7,google.co.kr,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,google.fr,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,bestblackfriday.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pagenews.gr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,lds.org,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,aa.com.tr,2,0,0,0,3,0,0,0,3,0,2,0,0,0,0
7,azure.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,mthai.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,chinanetrank.com,0,0,3,0,2,0,1,0,3,0,1,0,0,0,0
7,pinterest.de,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,google.kz,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,jobinja.ir,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,hdkino.biz,0,0,4,0,0,0,1,0,3,0,2,0,0,0,0
7,soy502.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,wargaming.net,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,play.pl,6,0,2,0,1,0,0,0,0,0,0,0,1,0,0
7,uptvs.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mabangerp.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,dantri.com.vn,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,z2i.com,1,0,0,0,1,0,0,0,1,0,7,0,0,0,0
7,turktelekom.com.tr,3,0,1,0,0,0,0,0,0,0,0,0,6,0,0
7,cnn.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pornoamateurvip.com,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7,sitepoint.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,urdupoint.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gofundme.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,muz.li,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,vacaneedasap.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,91mobiles.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,arduino.cn,4,0,1,0,0,0,0,0,0,0,1,0,4,0,0
7,rice.edu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,skokka.com,3,0,3,0,0,0,1,0,0,0,0,0,3,0,0
7,cinematicket.org,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,deti-online.com,4,0,0,0,0,0,1,0,0,0,0,0,5,0,0
7,ps7894.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,1und1.de,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,panerabread.com,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
7,emuparadise.me,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mitbbs.com,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,easyfileconvert.com,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0
7,guildofangels.net,0,0,3,0,4,0,1,0,0,0,0,0,2,0,0
7,devmedia.com.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,newsnow.co.uk,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,zhihu.com,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,last.fm,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,chinaunix.net,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,vesti.bg,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,public.gr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,glgoo.top,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,amd.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,gaitheed.com,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0
7,doctissimo.fr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,kinozabor.net,4,0,2,0,2,0,0,0,0,0,0,0,2,0,0
7,bankersadda.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,medu.ir,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,google.cn,0,0,0,0,3,0,0,0,2,0,5,0,0,0,0
7,onlinesoccermanager.com,0,0,3,0,2,0,1,0,4,0,0,0,0,0,0
7,society6.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,brndrm.com,0,0,3,0,2,0,1,0,3,0,1,0,0,0,0
7,pxhere.com,0,0,0,0,1,0,3,0,2,0,3,0,1,0,0
7,topshop.tmall.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,imeiju.cc,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,videolan.org,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,ge.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,scholastic.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,sina.com.cn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ub.edu,0,0,3,0,4,0,2,0,1,0,0,0,0,0,0
7,emirates.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,screwfix.com,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,givingassistant.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mobile01.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tvnow.de,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,danawa.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,imgflip.com,0,0,0,0,1,0,0,0,0,0,7,0,2,0,0
7,lemonde.fr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,netcoc.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,informereng.com,0,0,1,0,3,0,0,0,6,0,0,0,0,0,0
7,amazon.in,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,rakuten-card.co.jp,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,boursorama.com,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,rada.gov.ua,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0
7,eluniverso.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,clemson.edu,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,alabout.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,epn.bz,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,fast.com,1,0,3,0,2,0,0,0,0,0,3,0,1,0,0
7,electoralsearch.in,3,0,3,0,0,0,0,0,1,0,2,0,1,0,0
7,barclays.co.uk,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0
7,albayan.ae,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,footmercato.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gmu.edu,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,proxybay.bz,0,0,1,0,4,0,0,0,3,0,2,0,0,0,0
7,imagefapusercontent.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,ren.tv,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,cmjornal.pt,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,logitech.com,2,0,0,0,1,0,0,0,0,0,2,0,5,0,0
7,lesnumeriques.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,allmusic.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,thumbtack.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,sodapdf.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,rp-online.de,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ajc.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,legendei.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,filelist.ro,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,sexpennyauctions.com,5,0,3,0,1,0,1,0,0,0,0,0,0,0,0
7,gdeposylka.ru,4,0,0,0,0,0,0,0,0,0,2,0,4,0,0
7,myscore.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,vmware.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,woolworths.com.au,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,eventbrite.ca,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7,ubc.ca,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,zoomit.ir,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,easports.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,pccomponentes.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3dsky.org,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0
7,ets.org,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0
7,marksandspencer.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,quirkybyte.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,politicususa.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,uzh.ch,0,0,2,0,2,0,0,0,3,0,3,0,0,0,0
7,companieshouse.gov.uk,0,0,1,0,2,0,0,0,5,0,2,0,0,0,0
7,elderscrollsonline.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,headinsider.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,freemake.com,0,0,4,0,0,0,2,0,0,0,2,0,2,0,0
7,biobiochile.cl,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,ucf.edu,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,yenisafak.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gunsamerica.com,1,0,3,0,1,0,2,0,1,0,1,0,1,0,0
7,buy.tmall.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,topuniversities.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,sproutsocial.com,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0
7,newsd.co,0,0,1,0,3,0,3,0,2,0,1,0,0,0,0
7,mayoclinic.org,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,sportbox.ru,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,gazetevatan.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ae.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,google.tn,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,performanceonclick.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,rockstargames.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,koha.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,wondershare.com,5,0,0,0,0,0,1,0,0,0,0,0,4,0,0
7,wetter.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,chsi.com.cn,2,0,0,0,1,0,0,0,2,0,2,0,3,0,0
7,xpau.se,1,0,5,0,2,0,0,0,2,0,0,0,0,0,0
7,towson.edu,3,0,2,0,0,0,1,0,1,0,0,0,3,0,0
7,google.com.mm,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,sling.com,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0
7,mamicode.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,katadata.co.id,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,cybersport.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,japantoday.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,preonesetro.com,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0
7,sunporno.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,myjobmag.com,1,0,4,0,1,0,1,0,2,0,0,0,1,0,0
7,tvcf.co.kr,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,bawagpsk.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,clubic.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,fehobmasr.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,marumaru.in,0,0,6,1,3,0,0,0,0,0,0,0,0,0,1
7,yinyuetai.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,underarmour.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bilibili.com,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,chinadigitaltimes.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,theweek.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nordvpn.com,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,trenitalia.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,alodoctor.com,3,0,1,0,0,0,1,0,0,0,0,0,5,0,0
7,shareasale.com,1,0,0,0,0,0,0,0,1,0,3,0,5,0,0
7,ringcentral.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,fanpop.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24smi.info,1,0,0,0,0,0,0,0,0,0,4,0,5,0,0
7,vibirai.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,postila.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bhaskar.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,javbus.com,1,0,1,0,1,0,0,0,5,0,1,0,1,0,0
7,lib1.org,1,0,0,0,0,0,0,0,0,0,6,0,3,0,0
7,superhaber.tv,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gongchang.com,3,0,0,0,0,0,0,0,0,0,2,0,5,0,0
7,ubuntuforums.org,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0
7,soft112.com,1,0,0,0,0,0,0,0,0,0,2,0,7,0,0
7,wikipedia.org,0,0,2,0,2,0,0,0,6,0,0,0,0,0,0
7,arizona.edu,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,chosun.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,progressive.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,google.com.gi,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0
7,dl.free.fr,1,0,0,0,0,0,1,0,1,0,5,0,2,0,0
7,weather.gov,0,0,2,0,5,0,1,0,2,0,0,0,0,0,0
7,apache.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bluestacks.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tsb.co.uk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,blastingnews.com,3,0,1,0,0,0,0,0,0,0,0,0,6,0,0
7,naukri.com,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,uniqlo.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,onlinesbi.com,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,wikidata.org,0,0,3,0,5,0,0,0,2,0,0,0,0,0,0
7,machinelearningmastery.com,1,0,3,0,2,0,3,0,1,0,0,0,0,0,0
7,ifixit.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,time.is,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,wg-gesucht.de,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,aqicn.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ardmediathek.de,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0
7,aruba.it,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,hitc.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,82cook.com,0,0,2,0,2,0,1,0,1,0,4,0,0,0,0
7,printfriendly.com,0,0,1,0,5,0,1,0,2,0,0,0,1,0,0
7,ipcorner.io,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
7,multitran.ru,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0
7,tim.it,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,realgm.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pornbb.org,0,0,2,0,0,0,2,0,0,0,3,0,3,0,0
7,lentainform.com,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,mathxl.com,6,0,0,0,0,0,0,0,0,0,1,0,3,0,0
7,google.com,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0
7,ruiwen.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,momoshop.com.tw,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,mbank.pl,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,obsproject.com,0,0,2,0,6,0,2,0,0,0,0,0,0,0,0
7,psl.pw,4,0,0,0,0,0,1,0,0,0,1,0,4,0,0
7,ahram.org.eg,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,animeshow.tv,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,zaubacorp.com,0,0,0,0,0,0,1,0,0,0,3,0,6,0,0
7,11467.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,redfin.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,guru3d.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,justwatch.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,showroom-live.com,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,podbean.com,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,excelsior.com.mx,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mejortorrent.org,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0
7,theverge.com,0,0,0,0,2,0,0,0,2,0,5,0,1,0,0
7,sexstories.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,ebay.ca,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,olx.co.ao,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nvzhuang.tmall.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,track24.ru,0,0,6,1,3,0,0,0,0,0,0,0,0,0,1
7,climatempo.com.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,usnews.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,baby.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,kbx1sth37s.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,mapy.cz,1,0,0,0,0,0,2,0,0,0,3,0,4,0,0
7,net.hr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,androidpolice.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,justanswer.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,udel.edu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,medium.com,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0
7,mihanblog.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,material.io,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0
7,mixer-1ruplus.ru,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
7,chessbase.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,laracasts.com,0,0,1,0,1,0,0,0,0,0,7,0,1,0,0
7,1001freefonts.com,4,0,0,0,1,0,0,0,0,0,0,0,5,0,0
7,kbstar.com,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
7,tsumino.com,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0
7,iconarchive.com,6,0,1,0,0,0,0,0,0,0,1,0,2,0,0
7,neimanmarcus.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,ixigua.com,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,healthcare.gov,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,cardgames.io,0,0,3,7,0,0,0,0,0,0,0,0,0,0,7
7,persiangig.com,2,0,4,0,2,0,0,0,0,0,0,0,2,0,0
7,artofmanliness.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,buenosaires.gob.ar,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,canva.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ejemplode.com,1,0,1,0,5,0,1,0,2,0,0,0,0,0,0
7,expressvpn.com,1,0,1,0,0,0,0,0,0,0,1,0,7,0,0
7,bisnis.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,optimum.net,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,getpocket.com,3,0,2,0,0,0,0,0,0,0,1,0,4,0,0
7,naszemiasto.pl,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,icicidirect.com,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0
7,weiyun.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
